archive_path	original_path	sha256	bytes
box_toolchain/depth_swap_probe.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/depth_swap_probe.py	ef5b19a46d4650334889a00c354525465e421eddf257c630e49f4d000e4eb542	4276
box_toolchain/detail_probe.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/detail_probe.py	a04ee3907cabfc1f2921e32e0ff06bf74ad1c118bd2a8010e95de7b64408d2cb	2718
box_toolchain/detctl.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/detctl.sh	b8ceabe41e6b994be42a81edd376b3dc1ca351df054bdfb44e6a3f51e89f3268	1857
box_toolchain/diag.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/diag.py	a32c44957fb3a01bc3e4ddb21f2f66dc02c4da16721f612e3f48a4b68224568a	5502
box_toolchain/diag_cs.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/diag_cs.py	c6961e1f8e4412eeaacad94586f0440254bc5539e5a9a1009fa2fe8e4b8f5473	672
box_toolchain/diag_obj.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/diag_obj.py	fcc6219b24a5c29d7fd87ce8758e1ea3e8952f2210d9895614f878d3b633c633	999
box_toolchain/diag_render.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/diag_render.py	2a52bef8d000fc85c1a86345d13cb90a2c5f69b11815abd402031e214134f25f	819
box_toolchain/diskwatch.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/diskwatch.sh	1b9e83062d935e0afefeaeb94f533daa10186b6fc91c83c6a9f4983ea3bacf9d	978
box_toolchain/dl_seg.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/dl_seg.sh	e42e77b527c220a0d7ae7a4dec8ffbde7280586e6e22b582fe511517be3d2bd4	1037
box_toolchain/domain_sampler.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/domain_sampler.py	96b2b5301a467706f2cfe0b692d4ace00f6a2214b0a18ef613ba60f99ff1c14a	4983
box_toolchain/domain_sampler_v1_backup.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/domain_sampler_v1_backup.py	c70f0e921e3216c9f0d82e8e8cbd6bf0a1f2e660f18260c3ed96fa0e63e18e34	2632
box_toolchain/dyn.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/dyn.sh	eaf9a5280392c4ae3f35443e7b6fc56cd8c57e3070c91428727bf6b9c2f1babc	2166
box_toolchain/dyn2.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/dyn2.sh	f45aa688390dd8fb28ce35706dd0b47434cc81260edce0ab62206cd7387ca3a7	1427
box_toolchain/dynmeta.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/dynmeta.py	df23e43eb7443b8ba08d9e1f29638cfa5df7a5012a602fef35e219ba7c458b7d	937
box_toolchain/epoch_eval.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/epoch_eval.py	dd411814bd6809a68ca86fe8b6d5c3941761aae95cd00bb0442a25544a0de08a	3433
box_toolchain/epoch_snapshot.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/epoch_snapshot.sh	2696f1244a01f1fe638c3311ea728d8118913087e1564c32c1709d2d407ee844	1573
box_toolchain/eth_prep.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/eth_prep.sh	7680a2bff7a1fc52931aa87531d251a96247581e5c5ee9c3497f5cdfd03c3f45	1471
box_toolchain/eth_run.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/eth_run.sh	3cb5435572f4663ff24ab9333eaa2e319ebb940d2749fe74a98868b3cb501fe5	3398
box_toolchain/evalnew.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/evalnew.py	bd2cf480368428aea29cf3f5abd0f77591101c85997602db977d72750c1d46c7	1605
box_toolchain/filter_adapt.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/filter_adapt.py	05f9d58412a0e351fdbb722a534fc4af0268f6fd9d8d6a025fd26c9c0b6f7a2f	19834
box_toolchain/filter_sym.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/filter_sym.py	85b1cf9de4c1872b4929c67104bf7244499f981e14a1ed471e6dbf6f91b9ff7e	19983
box_toolchain/fix2_driver.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fix2_driver.sh	e7ee9b26724fb50176732f1a101f12188b43a98785a85660d5a17fe4fe275a15	3726
box_toolchain/fix3_driver.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fix3_driver.sh	4b101591f08dfa78981d97099634868bb561e516f0440609ff4a16ba96fcf631	2534
box_toolchain/fix_avd.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fix_avd.py	c76b6ccdbc831593c55b04ad44b3f78d62615b856473bcd09f58b83a76072e47	1449
box_toolchain/fix_driver.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fix_driver.sh	55947c3123c0988ed00e8ba215a9796e79569ccec29785e85bc28ba8169ac5f9	3614
box_toolchain/fix_epoch.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fix_epoch.py	2d26bfb0d7cb416551548009234cb779918ad4e3f2f5af3a5f336018517d3e46	3822
box_toolchain/fixdoc.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fixdoc.py	e59a9c5a079cee7d917a2d49b0a41678ca35661cc39a05adfa99a72201dd09ba	4182
box_toolchain/fixtest.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fixtest.py	7787e399afc5038aa46c9da8a466951f73a5848c9ac380fa18c3aac3686e4264	1638
box_toolchain/fixtest2.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fixtest2.py	4f9a3fec33e01b03610326f65b7de2bf0a09afaf9ef605110c4bf3c24a46eb8a	741
box_toolchain/frame_probe.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/frame_probe.py	ff2819aa03f329c28fe52ac2557f8c9a6ffed08292d8930b44b3afc193beea80	1406
box_toolchain/fuse2.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fuse2.py	ccfd9eb5170aa02e95bb599ff1f2012e617dc05acf4349747c5b6b5f64b65e0e	1029
box_toolchain/fuse3.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fuse3.py	67467e0db995b2fefba42c522bacaae94232974fa094cd3af45485ffe9c7b351	446
box_toolchain/fuse_adapt.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fuse_adapt.py	dbc4939ce4ebce7a7f4b72365d0d652fd70579eca9ce2d2752073839e2c6ddc5	603
box_toolchain/fuse_dyn.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fuse_dyn.py	7304932700446ac02462a2cdf98c238548a1427f100734e8e2603dbd996fa69f	1877
box_toolchain/fuse_dynamic.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fuse_dynamic.py	8508787e484fd9365e83c5f29576bef85a2045282b85d105a9e96455709451bf	3820
box_toolchain/fuse_only.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fuse_only.py	7acd04344d5e22018ec62f61af102226f82aded2f50b172aa0ba4003020ef293	1663
box_toolchain/fuse_px.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fuse_px.py	b2a7f7ad5bd6dfd850a583da23cedf74975e40829a95d100318b14c0adc2724b	1797
box_toolchain/fuse_sym.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/fuse_sym.py	70c192e6fb22aa61eb0d2f8f9f6bbbc440954d1380c8146d49fe5317ecbbc087	579
box_toolchain/gapcheck.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gapcheck.py	dbe69973f31e3cc78eafc0b3f0493db770b223bf0e58ebb4733af133b8b2c79b	2735
box_toolchain/gate_ab.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gate_ab.sh	e868cc86898edb0daa5c6421d58883b7114f5a885c5d5a26a18e217bedf2f4cc	1386
box_toolchain/gate_cov.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gate_cov.sh	eb7438dbb24691dbe3ba2b6972424b7e6ea10e32a80a380c0e3d24e95ca051a7	507
box_toolchain/gc_gate.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gc_gate.py	3149f5e7a97eece1e8800124a22b03fe0a8794d7c90ffa99f5ebdd74256482a8	4980
box_toolchain/gc_gate2.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gc_gate2.py	46d940ccf6b57c858aa985ba286c6487f1f7b6f5e8b97ae78624fb3a60d04bc2	4671
box_toolchain/gc_gate3.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gc_gate3.py	7d2f965c964eeffb7ddaeb6a9913f407d8a5f72aac6a7cda7de805b72c42da40	4159
box_toolchain/gc_prof.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gc_prof.py	f9dc68bd95fdd976f23cbee3cbc2534976879b36e90df911d4d50befbd7b9ffc	2934
box_toolchain/gc_speed.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gc_speed.py	dd62e428371d7b13db61b209d979ebf9004c022e76d788fd3895cbad1fc2f291	2137
box_toolchain/gc_watchdog.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gc_watchdog.sh	8487133801ce4df19949fda0b42446c1489b1cc4b078982a76f3cdcce707c1a6	6192
box_toolchain/gen_meta.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gen_meta.py	a3cece7ef2e6c787eba5b06fe655f371b7141a6ace944342cbad8ec6223915c4	2321
box_toolchain/geo3.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/geo3.py	1ab4fa0f13684f73ee26852a185f0a1d1a5689ed4d328468feea6561e6c2b8dd	1008
box_toolchain/glogshim.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/glogshim.py	3409239b87bd0713f1f72ce3fbf84b4b9b3a629b575371d0154a9a643f514c63	533
box_toolchain/gm.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gm.sh	06d89fcfaa29ec41aaee44f80879f0bc6fc6714b484d8778997618cc724231a4	1443
box_toolchain/gpu_inv_patch.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gpu_inv_patch.py	920985b7f382fd640afb52f5b8e7b3365c90e6a48114a346304d12efd346c9c1	10072
box_toolchain/gpu_remap_patch.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gpu_remap_patch.py	24d4b0296fccfa3ca4f57669b3727534d85c5849f127cf024b50da71d94ec174	4445
box_toolchain/grid5.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/grid5.py	02ef127f5c60dba9b3e40c0b098410e2f3db30f5b6640bc1a81d4dca5e9dbab3	1928
box_toolchain/gso_batch_v2.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gso_batch_v2.sh	29f7959785504ee6707ac6f79d2049d5967d23171ec9667fd7c222f945bf683d	1627
box_toolchain/gso_batch_v2_retry.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gso_batch_v2_retry.sh	f43f413a7cc9a55bb732ade1e857cc72ad101978c00c3a551bee240497a994c0	1654
box_toolchain/gso_stage1_v2.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gso_stage1_v2.py	47413743361490fe0ae84c1c34237a15c3970aa895e5759ab71f722e31d8afee	9250
box_toolchain/gso_stage2_v2.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/gso_stage2_v2.py	3428cb8832c614f76dd1839046fd8e99feea3cc8f132574f2c4a8527d1a35269	2758
box_toolchain/holdout.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/holdout.sh	3caf5870a9894b1ae769ce5b5e9d1767486ff949d3abb6bcec3de5fa2f889424	861
box_toolchain/hr_budget.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/hr_budget.py	3fb14633e9b06a06d82f2dec067fd7526db68d75dd67df08c227a323d641759f	4000
box_toolchain/ig4.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ig4.sh	ae8d0ab1c90d2e46289349bc467450d31ded33c53586e3e7a6309ae29b427011	1029
box_toolchain/ig7_render.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ig7_render.sh	4e94e129f5bd7e648c4ecb9e42615c789a34334161b4a480ac0206065d6bafcc	12931
box_toolchain/ig_final.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ig_final.sh	45d36dfc359c7db5de6273b3e2d7b636f8147f3223f86513c9dba434dbf5a811	1142
box_toolchain/ig_full.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ig_full.sh	eec71a3f50eb8e579cdc62177522a18b61a3f926d871ce7dd78ee29782489d85	1775
box_toolchain/ig_probe.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ig_probe.sh	32190e23568d578ba813e9581b18687d829b8ae511846357575f5c06f752d418	1502
box_toolchain/ig_render.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ig_render.sh	388a0e19fd0a7a9f31b5370d30b627db27743f4e53b8238a131c1003476078ef	1268
box_toolchain/ig_res.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ig_res.sh	cd0f5b6b47deb4b0702d46094e992484db4b786fdc58062b7f0cbcd3a8337ec9	1999
box_toolchain/ig_run.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ig_run.sh	420c67ce74576e1cef513978d5a011df2f5e5d9ac6db406adde28a8ed72541a6	1655
box_toolchain/ig_samp.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ig_samp.sh	c00898aee36647219912c4f6bef9d557464378202bc8ee60732e58feb9846fd6	627
box_toolchain/ig_stop_after.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ig_stop_after.sh	06a30d2aac4d9d9a66fea5d9c79917bcb07305289091c46daa6ecde6729d3fed	529
box_toolchain/ig_sweep.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ig_sweep.sh	9c5fa90deb3d02931fb3d4fb9912936105651f881135471e07551694d80e1551	998
box_toolchain/ig_synth_test.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ig_synth_test.py	c797976fb01fa96293254f332c83b7ffec9b29d108eedc84606343d439e79340	4023
box_toolchain/ig_three.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ig_three.sh	616b57fb82a11522878ef2c74cccd9fc144ff4144f599198d510582793a5ed56	2804
box_toolchain/iggpu.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/iggpu.sh	adb171eeb2e966cc19fbba3c2764dda31971da13c27ebcb08b479b8a32d9791f	1267
box_toolchain/iggpures.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/iggpures.sh	99fc340990517378dbe248bb10b644ec6837cc15090f35379f10d7fd0742936b	1817
box_toolchain/igmv.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/igmv.sh	0fecf987bfbc69aa88d2e0f7483049a161369ea30e697186bcbd3d906c6bf36a	2963
box_toolchain/igq2.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/igq2.sh	0028a5383d7a1bf8b1b47f124413a6d24436825ac9f571f321781d385d650baf	5464
box_toolchain/igq2_chain.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/igq2_chain.sh	4e3baa3614112cb7531a908211c86ad93a014a14f70eb67e1dd431d46c409a74	225
box_toolchain/igq3.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/igq3.sh	9bb1a65574d073e9b03ce53fba6858430e9306b7c8b04759cd86061db5d2f618	2999
box_toolchain/igq4.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/igq4.sh	1150dc41f6578560e296794bf1ee37422affb1fb3f2011bdbf10f290e9524852	1859
box_toolchain/igq5.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/igq5.sh	80156568f500517b48ad0212f19ffcbbd95095ea77f5e7fa899f92051662afc0	3952
box_toolchain/igq6.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/igq6.sh	641bebcb1effb80f109ffe438de1d4a2823e3625283c6e558a14ded83289bcae	2697
box_toolchain/igq7.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/igq7.sh	6da5f3b86d9e8856ed82b479bc3ef3c36dca537ccc0fc2239b013de9ed2c08fb	1162
box_toolchain/igq_chain2.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/igq_chain2.sh	2b2cfa90b029f980b577b80ac51938eaa2ff9ca61f8d6a7aa723ad44d98a02f3	136
box_toolchain/igq_chain3.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/igq_chain3.sh	1a070362317e5f26e8183e3d68e85e316303bc331a0b6b2a3474a47cb3461475	108
box_toolchain/igq_chain4.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/igq_chain4.sh	b26d4460bbb298202e2bfb859bd167eb75c316feaf5dd7a9c908deb5264a6b28	100
box_toolchain/igq_chain5.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/igq_chain5.sh	d9f5bb8844fdb77086199f572463866ebd295df573e6ff3821babcb5902858c0	100
box_toolchain/infer_arm.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/infer_arm.sh	793c58752532c0f2495fd344674ad5cd8a728bf1be560c379cced73acfd78ebd	5316
box_toolchain/infer_res.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/infer_res.sh	f1345cd19ca3d19308560620b091727a3ff9b0113340ac9bbe3636d8d07945a0	2147
box_toolchain/infinigen_to_blend.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/infinigen_to_blend.py	6bc634be9b9c86cc29a70ff464862f6bbe31ca9f167dbfc91990773f3e5d5e5b	43041
box_toolchain/instr.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/instr.sh	9f643749cbbe71215765ffba58a2e0b7438cdfc5fac79d7352fa2ed398ad6842	1472
box_toolchain/instr2.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/instr2.sh	5e81b038b216dd3bdc746e31ffb3c8e6f2191b28532ee327bfedc9ce96958a83	256
box_toolchain/killsweep.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/killsweep.sh	db380df73c45673cf2885a522be5761bfb593170d235f9597874304e9f50bdcd	890
box_toolchain/ladder.sh	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/ladder.sh	9dc17450c323e62d07b1ee38085f77f2381da309db36e7ed578399a7ed4208bb	866
box_toolchain/layer2.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/layer2.py	a081d3d7ab182f997af787f5fe86d1ab93fe83c0f6df48119f6c1a9134de4dbd	2610
box_toolchain/layer_gap_eps.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/layer_gap_eps.py	9e4c5764201810d9d890e4378b591714337b6f11eed46f4c2a7f319fe184109b	2645
box_toolchain/layer_thickness.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/layer_thickness.py	085def319bf682039be5172f766068a1083c5b8c8680dca6423cf7355374f570	3105
box_toolchain/layerruler.py	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/ef47df10-9073-4739-8f7b-206cc475c4fd/scratchpad/box_toolchain/layerruler.py	b28d0f70b9a6fc53f021df3084928dec7db7bab159ce1cd243be739e7a44811a	11471
