#t[s:double],filename[string]
131890.466736791,131890466736790.png
131890.500062833,131890500062832.png
131890.533388875,131890533388874.png
131890.566715000,131890566715000.png
131890.600041000,131890600041000.png
131890.633367041,131890633367041.png
131890.666693208,131890666693208.png
131890.700019416,131890700019415.png
131890.733345375,131890733345374.png
131890.766671416,131890766671416.png
131890.799997541,131890799997541.png
131890.833323625,131890833323625.png
131890.866649833,131890866649833.png
131890.899975833,131890899975832.png
131890.933301958,131890933301958.png
131890.966627958,131890966627958.png
131890.999954041,131890999954041.png
131891.033280166,131891033280166.png
131891.066606250,131891066606250.png
131891.099932458,131891099932457.png
131891.133258375,131891133258374.png
131891.166584500,131891166584500.png
131891.199910500,131891199910500.png
131891.233236708,131891233236708.png
131891.266562916,131891266562915.png
131891.299888875,131891299888874.png
131891.333214750,131891333214749.png
131891.366540958,131891366540958.png
131891.399867083,131891399867083.png
131891.433193208,131891433193208.png
131891.466519375,131891466519375.png
131891.499845333,131891499845332.png
131891.533171375,131891533171374.png
131891.566497500,131891566497500.png
131891.599823708,131891599823708.png
131891.633149791,131891633149791.png
131891.666475875,131891666475875.png
131891.699801875,131891699801874.png
131891.733127958,131891733127958.png
131891.766454083,131891766454083.png
131891.799780166,131891799780166.png
131891.833106083,131891833106083.png
131891.866432250,131891866432250.png
131891.899758416,131891899758416.png
131891.933084541,131891933084541.png
131891.966410500,131891966410500.png
131891.999736708,131891999736708.png
131892.033062625,131892033062625.png
131892.066388791,131892066388790.png
131892.099714958,131892099714958.png
131892.133041000,131892133041000.png
131892.166367041,131892166367041.png
131892.199693208,131892199693208.png
131892.233019125,131892233019125.png
131892.266345416,131892266345415.png
131892.299671416,131892299671416.png
131892.332997500,131892332997500.png
131892.366323625,131892366323625.png
131892.399649875,131892399649875.png
131892.432975875,131892432975875.png
131892.466301750,131892466301750.png
131892.499627875,131892499627874.png
131892.532954125,131892532954125.png
131892.566280166,131892566280166.png
131892.599606166,131892599606166.png
131892.632932250,131892632932250.png
131892.666258375,131892666258374.png
131892.699584500,131892699584499.png
131892.732910750,131892732910750.png
131892.766236791,131892766236791.png
131892.799562750,131892799562750.png
131892.832888750,131892832888750.png
131892.866215000,131892866214999.png
131892.899541125,131892899541125.png
131892.932867125,131892932867125.png
131892.966193125,131892966193125.png
131892.999519208,131892999519208.png
131893.032845416,131893032845415.png
131893.066171458,131893066171457.png
131893.099497541,131893099497541.png
131893.132823666,131893132823666.png
131893.166149666,131893166149666.png
131893.199475833,131893199475833.png
131893.232801958,131893232801957.png
131893.266128083,131893266128083.png
131893.299454208,131893299454208.png
131893.332780125,131893332780125.png
131893.366106166,131893366106166.png
131893.399432416,131893399432415.png
131893.432758458,131893432758457.png
131893.466084500,131893466084499.png
131893.499410541,131893499410541.png
131893.532736708,131893532736708.png
131893.566062750,131893566062750.png
131893.599388875,131893599388875.png
131893.632714958,131893632714957.png
131893.666041208,131893666041208.png
131893.699367125,131893699367125.png
131893.732693166,131893732693166.png
131893.766019333,131893766019333.png
131893.799345416,131893799345415.png
131893.832671625,131893832671624.png
131893.865997750,131893865997749.png
131893.899323625,131893899323625.png
131893.932649833,131893932649833.png
131893.965975750,131893965975750.png
131893.999302083,131893999302082.png
131894.032628041,131894032628041.png
131894.065954125,131894065954124.png
131894.099280041,131894099280041.png
131894.132606250,131894132606250.png
131894.165932375,131894165932375.png
131894.199258458,131894199258457.png
131894.232584583,131894232584582.png
131894.265910541,131894265910541.png
131894.299236708,131894299236708.png
131894.332562750,131894332562750.png
131894.365888958,131894365888958.png
131894.399215041,131894399215040.png
131894.432541041,131894432541041.png
131894.465867041,131894465867041.png
131894.499193208,131894499193208.png
131894.532519333,131894532519333.png
131894.565845541,131894565845540.png
131894.599171333,131894599171332.png
131894.632497541,131894632497541.png
131894.665823666,131894665823666.png
131894.699149708,131894699149708.png
131894.732475958,131894732475958.png
131894.765802041,131894765802040.png
131894.799128083,131894799128082.png
131894.832453958,131894832453957.png
131894.865780083,131894865780083.png
131894.899106333,131894899106333.png
131894.932432375,131894932432375.png
131894.965758458,131894965758458.png
131894.999084583,131894999084582.png
131895.032410625,131895032410624.png
131895.065736708,131895065736708.png
131895.099062833,131895099062833.png
131895.132389000,131895132389000.png
131895.165714875,131895165714875.png
131895.199041083,131895199041082.png
131895.232367125,131895232367124.png
131895.265693333,131895265693333.png
131895.299019416,131895299019416.png
131895.332345375,131895332345375.png
131895.365671458,131895365671458.png
131895.398997666,131895398997666.png
131895.432323583,131895432323583.png
131895.465649791,131895465649791.png
131895.498975833,131895498975833.png
131895.532301916,131895532301916.png
131895.565627958,131895565627958.png
131895.598954125,131895598954124.png
131895.632280250,131895632280250.png
131895.665606333,131895665606333.png
131895.698932458,131895698932458.png
131895.732258458,131895732258458.png
131895.765584500,131895765584500.png
131895.798910666,131895798910666.png
131895.832236666,131895832236666.png
131895.865562791,131895865562791.png
131895.898888708,131895898888708.png
131895.932214875,131895932214875.png
131895.965541083,131895965541082.png
131895.998867166,131895998867166.png
131896.032193375,131896032193375.png
131896.065519291,131896065519291.png
131896.098845458,131896098845458.png
131896.132171333,131896132171333.png
131896.165497583,131896165497582.png
131896.198823625,131896198823624.png
131896.232149791,131896232149791.png
131896.265475666,131896265475666.png
131896.298801916,131896298801916.png
131896.332128000,131896332128000.png
131896.365454041,131896365454040.png
131896.398780125,131896398780124.png
131896.432106333,131896432106333.png
131896.465432208,131896465432208.png
131896.498758416,131896498758416.png
131896.532084416,131896532084415.png
131896.565410708,131896565410707.png
131896.598736750,131896598736749.png
131896.632062708,131896632062708.png
131896.665388666,131896665388666.png
131896.698714916,131896698714916.png
131896.732040958,131896732040958.png
131896.765367166,131896765367166.png
131896.798693166,131896798693166.png
131896.832019291,131896832019291.png
131896.865345083,131896865345083.png
131896.898671458,131896898671458.png
131896.931997625,131896931997625.png
131896.965323750,131896965323749.png
131896.998649625,131896998649624.png
131897.031975666,131897031975666.png
131897.065301750,131897065301750.png
131897.098628083,131897098628083.png
131897.131954166,131897131954165.png
131897.165280291,131897165280291.png
131897.198606166,131897198606166.png
131897.231932375,131897231932375.png
131897.265258541,131897265258541.png
131897.298584500,131897298584500.png
131897.331910666,131897331910665.png
131897.365236625,131897365236624.png
131897.398562750,131897398562750.png
131897.431888875,131897431888875.png
131897.465215000,131897465215000.png
131897.498541041,131897498541040.png
131897.531867208,131897531867207.png
131897.565193208,131897565193208.png
131897.598519333,131897598519333.png
131897.631845250,131897631845250.png
131897.665171541,131897665171541.png
131897.698497750,131897698497750.png
131897.731823625,131897731823625.png
131897.765149750,131897765149749.png
131897.798475833,131897798475833.png
131897.831801916,131897831801916.png
131897.865128041,131897865128041.png
131897.898454125,131897898454125.png
131897.931780125,131897931780125.png
131897.965106125,131897965106124.png
131897.998432333,131897998432333.png
131898.031758500,131898031758500.png
131898.065084541,131898065084541.png
131898.098410458,131898098410458.png
131898.131736708,131898131736707.png
131898.165062750,131898165062749.png
131898.198388875,131898198388875.png
131898.231714958,131898231714958.png
131898.265041000,131898265041000.png
131898.298367125,131898298367125.png
131898.331693166,131898331693166.png
131898.365019208,131898365019208.png
131898.398345416,131898398345416.png
131898.431671458,131898431671458.png
131898.464997416,131898464997416.png
131898.498323541,131898498323540.png
131898.531649708,131898531649707.png
131898.564975875,131898564975875.png
131898.598301916,131898598301916.png
131898.631628166,131898631628166.png
131898.664954083,131898664954083.png
131898.698280166,131898698280165.png
131898.731606250,131898731606249.png
131898.764932375,131898764932375.png
131898.798258541,131898798258541.png
131898.831584416,131898831584416.png
131898.864910541,131898864910540.png
131898.898236791,131898898236790.png
131898.931562833,131898931562833.png
131898.964888833,131898964888833.png
131898.998215125,131898998215125.png
131899.031541000,131899031541000.png
131899.064867208,131899064867208.png
131899.098193250,131899098193250.png
131899.131519291,131899131519291.png
131899.164845416,131899164845416.png
131899.198171500,131899198171500.png
131899.231497541,131899231497541.png
131899.264823750,131899264823750.png
131899.298149875,131899298149874.png
131899.331475916,131899331475916.png
131899.364802000,131899364802000.png
131899.398127958,131899398127958.png
131899.431454125,131899431454125.png
131899.464780166,131899464780165.png
131899.498106250,131899498106249.png
131899.531432333,131899531432333.png
131899.564758416,131899564758416.png
131899.598084500,131899598084500.png
131899.631410541,131899631410541.png
131899.664736791,131899664736790.png
131899.698062833,131899698062832.png
131899.731388958,131899731388958.png
131899.764714916,131899764714916.png
131899.798041083,131899798041083.png
131899.831367208,131899831367208.png
131899.864693375,131899864693375.png
131899.898019375,131899898019374.png
131899.931345333,131899931345333.png
131899.964671541,131899964671541.png
131899.997997625,131899997997625.png
131900.031323791,131900031323790.png
131900.064649833,131900064649832.png
131900.097976041,131900097976041.png
131900.131301916,131900131301916.png
131900.164628041,131900164628041.png
131900.197954208,131900197954208.png
131900.231280208,131900231280208.png
131900.264606500,131900264606499.png
131900.297932291,131900297932291.png
131900.331258458,131900331258458.png
131900.364584625,131900364584625.png
131900.397910708,131900397910708.png
131900.431237000,131900431237000.png
131900.464562833,131900464562832.png
131900.497889000,131900497888999.png
131900.531215125,131900531215125.png
131900.564541291,131900564541291.png
131900.597867416,131900597867416.png
131900.631193458,131900631193457.png
131900.664519666,131900664519666.png
131900.697845625,131900697845625.png
131900.731171791,131900731171791.png
131900.764497875,131900764497875.png
131900.797824125,131900797824125.png
131900.831150083,131900831150082.png
131900.864476083,131900864476082.png
131900.897802208,131900897802208.png
131900.931128250,131900931128250.png
131900.964454416,131900964454416.png
131900.997780625,131900997780625.png
131901.031106583,131901031106582.png
131901.064432583,131901064432583.png
131901.097758833,131901097758833.png
131901.131084875,131901131084875.png
131901.164411041,131901164411041.png
131901.197737041,131901197737040.png
131901.231063250,131901231063249.png
131901.264389250,131901264389249.png
131901.297715416,131901297715416.png
131901.331041541,131901331041541.png
131901.364367666,131901364367666.png
131901.397693666,131901397693665.png
131901.431019666,131901431019666.png
131901.464345916,131901464345916.png
131901.497671958,131901497671958.png
131901.530998166,131901530998166.png
131901.564324291,131901564324290.png
131901.597650083,131901597650082.png
131901.630976375,131901630976374.png
131901.664302500,131901664302500.png
131901.697628625,131901697628625.png
131901.730954875,131901730954875.png
131901.764280875,131901764280875.png
131901.797606916,131901797606916.png
131901.830932875,131901830932874.png
131901.864259041,131901864259041.png
131901.897585166,131901897585166.png
131901.930911166,131901930911166.png
131901.964237250,131901964237250.png
131901.997563416,131901997563416.png
131902.030889583,131902030889583.png
131902.064215791,131902064215791.png
131902.097542000,131902097542000.png
131902.130867875,131902130867875.png
131902.164193833,131902164193833.png
131902.197520166,131902197520166.png
131902.230846083,131902230846083.png
131902.264172333,131902264172333.png
131902.297498458,131902297498458.png
131902.330824458,131902330824458.png
131902.364150500,131902364150500.png
131902.397476833,131902397476833.png
131902.430802833,131902430802833.png
131902.464128791,131902464128791.png
131902.497455000,131902497455000.png
131902.530781125,131902530781125.png
131902.564107250,131902564107249.png
131902.597433208,131902597433208.png
131902.630759458,131902630759458.png
131902.664085625,131902664085625.png
131902.697411541,131902697411541.png
131902.730737750,131902730737750.png
131902.764063875,131902764063874.png
131902.797390000,131902797390000.png
131902.830716041,131902830716041.png
131902.864041958,131902864041958.png
131902.897368208,131902897368208.png
131902.930694208,131902930694207.png
131902.964020333,131902964020332.png
131902.997346541,131902997346541.png
131903.030672750,131903030672750.png
131903.063998625,131903063998625.png
131903.097324833,131903097324833.png
131903.130650875,131903130650875.png
131903.163977083,131903163977083.png
131903.197302958,131903197302958.png
131903.230629125,131903230629125.png
131903.263955291,131903263955291.png
131903.297281375,131903297281375.png
131903.330607541,131903330607541.png
131903.363933500,131903363933499.png
131903.397259708,131903397259708.png
131903.430585625,131903430585625.png
131903.463911833,131903463911833.png
131903.497237875,131903497237875.png
131903.530564083,131903530564082.png
131903.563890083,131903563890083.png
131903.597216083,131903597216083.png
131903.630542208,131903630542208.png
131903.663868500,131903663868500.png
131903.697194583,131903697194582.png
131903.730520750,131903730520749.png
131903.763846791,131903763846791.png
131903.797172708,131903797172708.png
131903.830498916,131903830498916.png
131903.863824958,131903863824958.png
131903.897151166,131903897151165.png
131903.930477250,131903930477249.png
131903.963803375,131903963803375.png
131903.997129375,131903997129375.png
131904.030455416,131904030455416.png
131904.063781541,131904063781540.png
131904.097107708,131904097107707.png
131904.130433833,131904130433833.png
131904.163759916,131904163759916.png
131904.197086041,131904197086041.png
131904.230412166,131904230412166.png
131904.263738166,131904263738165.png
131904.297064291,131904297064291.png
131904.330390125,131904330390124.png
131904.363716375,131904363716375.png
131904.397042500,131904397042500.png
131904.430368708,131904430368708.png
131904.463694875,131904463694875.png
131904.497020750,131904497020749.png
131904.530347000,131904530347000.png
131904.563672916,131904563672916.png
131904.596999166,131904596999166.png
131904.630325375,131904630325375.png
131904.663651375,131904663651375.png
131904.696977375,131904696977374.png
131904.730303541,131904730303541.png
131904.763629666,131904763629666.png
131904.796955791,131904796955791.png
131904.830281833,131904830281833.png
131904.863607875,131904863607875.png
131904.896934000,131904896933999.png
131904.930260125,131904930260125.png
131904.963586291,131904963586291.png
131904.996912333,131904996912333.png
131905.030238458,131905030238458.png
131905.063564333,131905063564332.png
131905.096890541,131905096890541.png
131905.130216791,131905130216791.png
131905.163542750,131905163542750.png
131905.196868958,131905196868958.png
131905.230195166,131905230195165.png
131905.263521000,131905263520999.png
131905.296847166,131905296847166.png
131905.330173375,131905330173375.png
131905.363499333,131905363499333.png
131905.396825625,131905396825625.png
131905.430151625,131905430151625.png
131905.463477666,131905463477666.png
131905.496803750,131905496803750.png
131905.530129791,131905530129791.png
131905.563456041,131905563456041.png
131905.596782083,131905596782083.png
131905.630108125,131905630108125.png
131905.663434166,131905663434166.png
131905.696760416,131905696760416.png
131905.730086500,131905730086500.png
131905.763412708,131905763412708.png
131905.796738500,131905796738500.png
131905.830064666,131905830064665.png
131905.863390833,131905863390833.png
131905.896716958,131905896716958.png
131905.930043000,131905930043000.png
131905.963369208,131905963369208.png
131905.996695250,131905996695250.png
131906.030021166,131906030021166.png
131906.063347250,131906063347249.png
131906.096673625,131906096673625.png
131906.129999541,131906129999541.png
131906.163325583,131906163325583.png
131906.196651666,131906196651665.png
131906.229978000,131906229977999.png
131906.263303958,131906263303958.png
131906.296630083,131906296630083.png
131906.329955958,131906329955958.png
131906.363282166,131906363282166.png
131906.396608333,131906396608332.png
131906.429934583,131906429934583.png
131906.463260750,131906463260750.png
131906.496586833,131906496586833.png
131906.529912666,131906529912666.png
131906.563238875,131906563238875.png
131906.596564958,131906596564957.png
131906.629890916,131906629890916.png
131906.663217208,131906663217208.png
131906.696543291,131906696543291.png
131906.729869291,131906729869291.png
131906.763195500,131906763195500.png
131906.796521666,131906796521666.png
131906.829847666,131906829847666.png
131906.863173833,131906863173833.png
131906.896499791,131906896499791.png
131906.929825875,131906929825875.png
