archived_path	original_path	size_bytes	sha256
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_A/official_finalize_segments.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_A/official_finalize_segments.json	1950	c7261c0843859b47afbf8755b7a90d8333bc8a3df09dc577c02190a19ba9a9d6
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_A/per_frame.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_A/per_frame.jsonl	1903	f54a14bfa9e02017f83c5c5e049dee1db073db443b97f0cbb5cf2d762c186ce1
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_A/run.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_A/run.log	16678	ebba33763f6b5ec7cf5a57e1888f5c18f50da19a0f65410d09cd9b84cc4f2052
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_A/session.db.arkit_pose_v1	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_A/session.db.arkit_pose_v1	1384	c3f67ea554f157c71f79060bf8dce3c3fad341106a5a1fe87cb6513daf11a83c
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_A/sfm_match_fail.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_A/sfm_match_fail.jsonl	40249	e7d8901dcc7499fa81fa3f8031756c12027124e7be721baea4bb1afaa0caafeb
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xhost/delivered_poses.txt	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xhost/delivered_poses.txt	1976	e39ae85429cd39ce76816f5d999b6dc967989ffa016d1a47a62ea9d80ca92a4e
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xhost/official_finalize_segments.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xhost/official_finalize_segments.json	1950	948b4a55d6f363676e4d063882443b3838a558b1f033672f27edc10460339531
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xhost/per_frame.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xhost/per_frame.jsonl	1903	d02ceaba8dd60c11c2f902250cbd7921f6f162f2baa2797f1bbb8f33e4fbc99e
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xhost/run.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xhost/run.log	16684	6f9fa2bb5fd8e66a258bbce8e536d1bab3064870bdfe2dbca34c9c02565abdbf
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xhost/session.db.arkit_pose_v1	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xhost/session.db.arkit_pose_v1	1384	575b98c49c256d2cf2826b62bf575f1e691c1fffdee3bbb75df590aeb495297c
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xhost/sfm_match_fail.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xhost/sfm_match_fail.jsonl	40364	f0853af0833489661f25804ad980a5302822c170a383ff3b42501e5010d4d299
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_XnoWorldRot/delivered_poses.txt	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_XnoWorldRot/delivered_poses.txt	1999	40b2543b69e41926f1ef5ebc99ca234f05c12797a0175fcd03c0a66212e854fc
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_XnoWorldRot/official_finalize_segments.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_XnoWorldRot/official_finalize_segments.json	1950	f70d8ff696eac9ef7a94da9ce6b8baec33079dca43e943673fbb27c0144d06f9
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_XnoWorldRot/per_frame.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_XnoWorldRot/per_frame.jsonl	1904	889af4d49b1aa6b2ee7bd05deba72354c7d37cbb06cbc73be48571ee19f1eff4
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_XnoWorldRot/run.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_XnoWorldRot/run.log	16692	3a6917eb0aeb19bb73274cd29558bf5274d86df5a87e280b7918b50724b49eec
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_XnoWorldRot/session.db.arkit_pose_v1	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_XnoWorldRot/session.db.arkit_pose_v1	1384	629cfa61b6ac4a43bdcddb631ed66124f9f6f819e4f09192065cba73b9930273
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_XnoWorldRot/sfm_match_fail.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_XnoWorldRot/sfm_match_fail.jsonl	40296	d9eeb2c2f3630bc047b1c234f6ea389087a03c030a8a98efed49761dc2121dfb
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xrot2/delivered_poses.txt	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xrot2/delivered_poses.txt	1965	c5ffb0ecb141e28e4e0c818e204e5612144f32b59fbebce79149fd3272ec7b11
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xrot2/official_finalize_segments.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xrot2/official_finalize_segments.json	1950	3696eb5a8a4b1d155144d7e501063259f5ff26bcf5f0a70a8fe65c3b98043941
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xrot2/per_frame.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xrot2/per_frame.jsonl	1899	a55e1225819d770644fa7f0fd835ead952aabfeb2f69364868ad48d8150c4a00
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xrot2/run.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xrot2/run.log	16678	c3513039bed0b1b94ffd6c9921612954c433af25f5cc312e3641cc092cc992cc
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xrot2/session.db.arkit_pose_v1	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xrot2/session.db.arkit_pose_v1	1384	b9a9e72754826c268a7340b0bd61a85877c7192b49fe1d888cb0fd5354eec63d
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xrot2/sfm_match_fail.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xrot2/sfm_match_fail.jsonl	40051	8afee6b869e86743c4adc607f2a8bee1dff827254799310a661eac0a5110e251
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xrot5/delivered_poses.txt	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xrot5/delivered_poses.txt	1973	1cf2dab03f95756afc50fc29adaa4cf0a5a7d80d93c60d0371bb6294046292ed
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xrot5/official_finalize_segments.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xrot5/official_finalize_segments.json	1950	23d2568ad3d30094fe6e14da533fedca58beffa5c6dd7dc5a023f5593401df77
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xrot5/per_frame.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xrot5/per_frame.jsonl	1899	fdd0b95639529c651bbe793c0708ff47e8da038ef1bda838d803b506aab7fd79
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xrot5/run.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xrot5/run.log	16014	f0297105aa770ead4390ca0d33e6129178b4691ced0cf01d9d4a9341a171dd72
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xrot5/session.db.arkit_pose_v1	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xrot5/session.db.arkit_pose_v1	1384	ca72cbe06d1ed62880183c1b680e04ee88a0d4687f6f3facdac402ce1045fedf
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/S_prod_Xrot5/sfm_match_fail.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/S_prod_Xrot5/sfm_match_fail.jsonl	39701	9d316e6548002b43ff17285de0fe5bef7ed20af280189ca2be602f510812864f
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/ab_S_deb.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/ab_S_deb.json	4254	66c02fed9b5bcc8cafdf5f84ce50187c9964fe34d213656ffb20825f97f31149
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/ab_S_prod.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/ab_S_prod.json	11597	297f749a82becf58e43134413664d9654ff355c9e9957f3e370106e580e02b7d
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb74_A/delivered_poses.txt	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb74_A/delivered_poses.txt	16702	7cea0d46c4e6d4ab978c72f36a92fd97e5a004fc06ae6d26cd432906caa94f29
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb74_A/official_finalize_segments.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb74_A/official_finalize_segments.json	1957	16e59870ae7cf49edaef84d98e12d49f026f07c500d5882cebc35853d875d1b5
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb74_A/per_frame.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb74_A/per_frame.jsonl	16295	2baba514c55db8d96d3a9ff4820f7790a7784e0473bc2591b6b829f21d9949e6
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb74_A/run.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb74_A/run.log	94192	4e8e3224ec50c3b609628b0590fa32141d81a6915e8ab2948352b0500afef9d0
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb74_A/session.db.arkit_pose_v1	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb74_A/session.db.arkit_pose_v1	11368	757d03da3a9c3da2be399e9c0020d58f1683927eff46a4685f50085da2076f4a
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb74_A/sfm_match_fail.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb74_A/sfm_match_fail.jsonl	312750	dd84177d28d848e614c570c5976462fcd1654d7687cb5f23af1e5b4557449f2b
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb74_Xhost/delivered_poses.txt	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb74_Xhost/delivered_poses.txt	16601	a012e6bce47d7b0d235ef568b9b4f6f1a6e9e7c8b3cff97c852c11ab86810aab
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb74_Xhost/official_finalize_segments.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb74_Xhost/official_finalize_segments.json	1955	78b2ea24946695933b07bac5dd2b03ff59b3b8e8f33c51f267efed0ede4266d4
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb74_Xhost/per_frame.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb74_Xhost/per_frame.jsonl	16294	fd0b4ad1326ea635c3526ce0f491d22722bf176e8c791a14436a2b01f057c201
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb74_Xhost/run.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb74_Xhost/run.log	93965	19047da030e2be7bf85b44bfb571da2dcb647fb1baaa9920136399e3513f0cfa
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb74_Xhost/session.db.arkit_pose_v1	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb74_Xhost/session.db.arkit_pose_v1	11368	c66a78d01ce7ec98501bf142016fa5b4dfc2b09dfc348c836da66c6111cb3418
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb74_Xhost/sfm_match_fail.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb74_Xhost/sfm_match_fail.jsonl	312435	d09ebe4d468f7e919b2f79438322f0b6f678a73ac04a7d10d771ee5b6e036233
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_A/delivered_poses.txt	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_A/delivered_poses.txt	16810	d31cc938696130f72f8f243e03bb4ad451bdd686c016911e29e650b10c6f0cec
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_A/official_finalize_segments.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_A/official_finalize_segments.json	1955	8e6d5acbfc2ad061148af7ace46184b609d3bb8c368cd4b00bfaa53a8329c976
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_A/per_frame.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_A/per_frame.jsonl	16445	d14242d542cdf45f16def77cdf213797925bb0aa6ce135d98b76857e67219815
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_A/run.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_A/run.log	94478	23aa69f74675a66b6d0513a4cb5c52bfa8801723b736433af0b29efc85f24861
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_A/session.db.arkit_pose_v1	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_A/session.db.arkit_pose_v1	11472	cfc7a1006477e8a8f6c9dec827d7ff1cb26fb527bb402758f048f4354b3f1112
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_A/sfm_match_fail.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_A/sfm_match_fail.jsonl	315079	f942d69f499d86b62c4f47df45dba7d83644bbf1c98d1a3f7c581a2bf21c4d9b
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_Xdev640sweep/delivered_poses.txt	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_Xdev640sweep/delivered_poses.txt	16792	d244a3578fd442358cadf34ad22d183c01fb9d9bef38a3e7b4c35454e96761fe
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_Xdev640sweep/official_finalize_segments.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_Xdev640sweep/official_finalize_segments.json	1957	31132540bc829f70b9dd30a515c046cee0a3312706f52d79ce7360f71db6145c
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_Xdev640sweep/per_frame.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_Xdev640sweep/per_frame.jsonl	16446	87b7d0684b30c38a3d050f394c002f30442ca4fe6afb90743c66e3813e2de061
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_Xdev640sweep/run.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_Xdev640sweep/run.log	95006	2b0c3cafe9dcb718db081d17b82c9b8412580aacd02c3dfe29e2f830599285c8
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_Xdev640sweep/session.db.arkit_pose_v1	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_Xdev640sweep/session.db.arkit_pose_v1	11472	069071c0eb480f522f335d05ee3d8370357f67daf65a88f40a1c63b383c6492e
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_Xdev640sweep/sfm_match_fail.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_Xdev640sweep/sfm_match_fail.jsonl	313948	71248ea1e57ee08c8b74b2c398561e7246a8d7fe13dd877eab6beee8d349db1d
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_Xhost/delivered_poses.txt	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_Xhost/delivered_poses.txt	16738	5eedc933d34d1aa5af9fffa4b2c98ac0720b9916de35a034222b4f8837508241
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_Xhost/official_finalize_segments.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_Xhost/official_finalize_segments.json	1957	028252a7d1ebefab0bff163d3775cf0f2def9dee17af24b16e2509c082ccf640
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_Xhost/per_frame.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_Xhost/per_frame.jsonl	16444	f7c510951a9958a7dacdafe775657cbd647900c8b4490a822430dd80227991e5
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_Xhost/run.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_Xhost/run.log	95935	6e11e730dd9d9837540a517c15db2517c0062fccd758ea03c419871c35647ecc
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_Xhost/session.db.arkit_pose_v1	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_Xhost/session.db.arkit_pose_v1	11472	208c5780fb1c7e3fbd4dcb6e56dd5558cd71c84ad5b3144680936260dba8c5bc
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_deb_Xhost/sfm_match_fail.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_deb_Xhost/sfm_match_fail.jsonl	313749	8c560f7b15986c2a8c1cad597bf3cbc544bfa402963880e49877f3a66addd9ad
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_prod74_A/delivered_poses.txt	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_prod74_A/delivered_poses.txt	2002	931a6c8d2404845ddcf150b9e8fe52484e464ab05e8b465801fa5f3c8e2404f4
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_prod74_A/official_finalize_segments.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_prod74_A/official_finalize_segments.json	1947	13e2fb22561b14b8904d1bc89aab9737d4dd60edad19b265c20a257093858d2c
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_prod74_A/per_frame.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_prod74_A/per_frame.jsonl	1903	624ccf72f7c382dd33a0bd5b301bc0ca5614d14a9498eabfc86d5489311caebc
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_prod74_A/run.log	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_prod74_A/run.log	16564	89c112404aaa5cc1981d600f1d23c38954ad9658dbd0194ad03f52cee5c04a69
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_prod74_A/session.db.arkit_pose_v1	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_prod74_A/session.db.arkit_pose_v1	1384	d7692b9fcb412078597ad362e6c1525f06cd7fccb4f97393773de27870c1f904
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_prod74_A/sfm_match_fail.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_prod74_A/sfm_match_fail.jsonl	40220	7c70b6268c15ce5ca20744a6eb63ee61f29d30c4bcaab2dd4382b78f56e9762b
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_prod74_Xdev640sweep/delivered_poses.txt	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_prod74_Xdev640sweep/delivered_poses.txt	1970	e296e59f26d4b7fbad6b090c90d647d36256e9dc05bea952fe0012a78b272c9a
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_prod74_Xdev640sweep/official_finalize_segments.json	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_prod74_Xdev640sweep/official_finalize_segments.json	1947	e5e2869fb601f73d75f6514ca9d1f83459a616acf5fe18356e42286f54c7e0ec
sfm_host_replay_xrslam_vs_arkit/0b67e90b/sfmB/runs/diag_S_prod74_Xdev640sweep/per_frame.jsonl	/private/tmp/claude-501/-Users-kaidongwang-Documents-progecttwo/0b67e90b-a648-4571-8c8b-efe50b991a36/scratchpad/sfmB/runs/diag_S_prod74_Xdev640sweep/per_frame.jsonl	1907	0c42847289beaa076863f47a13e4b0390a5d14b897e9a72e5dded6b4925bda2d
